序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
11329,玉山,2017/01/24,23:01:00,644.5,-4,99,西北,5.2,0,-
11330,玉山,2017/01/24,22:01:00,644.6,-4,99,西北,5.6,0,-
11331,玉山,2017/01/24,21:01:00,644.5,-4.2,99,西北,4.5,0,-
11332,玉山,2017/01/24,20:01:00,644.3,-4.1,99,西北西,5.1,0,-
11333,玉山,2017/01/24,19:01:00,644,-4.2,99,西北西,5.2,0,0
11334,玉山,2017/01/24,18:01:00,643.4,-4,97,西北西,6,0,0
11335,玉山,2017/01/24,17:01:00,643.4,-3.8,99,西北西,5.3,0,0
11336,玉山,2017/01/24,16:01:00,642.8,-3.5,97,西北,6.8,0,0
11337,玉山,2017/01/24,15:01:00,642.9,-3.4,100,西北西,5.1,0,0
11338,玉山,2017/01/24,14:01:00,642.9,-3.2,99,西北西,5.7,0,0
11339,玉山,2017/01/24,13:01:00,643.3,-3.1,100,西北,5.8,0,0
11340,玉山,2017/01/24,12:01:00,643.9,-3.5,100,西北,5,0,0
11341,玉山,2017/01/24,11:01:00,644.2,-3.8,100,西北,6.7,0,0
11342,玉山,2017/01/24,10:01:00,644.7,-4.1,100,西北,7.1,0,0
11343,玉山,2017/01/24,09:01:00,644.1,-4.5,91,西北西,6.3,0,0
11344,玉山,2017/01/24,08:01:00,643.7,-4.5,100,西北西,3.9,0,0
11345,玉山,2017/01/24,07:01:00,643.2,-4.5,99,西北西,5.1,0,0
11346,玉山,2017/01/24,06:01:00,643,-4.5,100,西北西,6.2,0,0
11347,玉山,2017/01/24,05:01:00,642.6,-4.8,100,西,5.3,0,-
11348,玉山,2017/01/24,04:01:00,642.7,-4.8,100,西北西,4.3,0,-
11349,玉山,2017/01/24,03:01:00,642.8,-4.9,100,西北西,3.2,0,-
11350,玉山,2017/01/24,02:01:00,643,-5.1,100,西,5.4,0,-
11351,玉山,2017/01/24,01:01:00,643.3,-5.2,100,西,5.3,0,-
11352,玉山,2017/01/24,00:01:00,644.4,-3.9,99,西北,4.6,0,-
11353,玉山,2017/01/23,23:01:00,643.5,-5.8,94,西,6.2,0,-
11354,玉山,2017/01/23,22:01:00,643.4,-5.7,87,西,5.8,0,-
11355,玉山,2017/01/23,21:01:00,643.5,-5.2,81,西,7.4,0,-
11356,玉山,2017/01/23,20:01:00,643.1,-5.4,93,西北西,7.1,0,-
11357,玉山,2017/01/23,19:01:00,643.1,-5.2,78,西北西,8.5,0,0
11358,玉山,2017/01/23,18:01:00,642.8,-5,80,西北,11.1,0,0.2
11359,玉山,2017/01/23,17:01:00,642.6,-4,85,西北西,8.2,0,0.8
11360,玉山,2017/01/23,16:01:00,642.4,-3.5,97,西北,8.2,0,0.5
11361,玉山,2017/01/23,15:01:00,642.8,-3,96,西北,9.8,0,0.2
11362,玉山,2017/01/23,14:01:00,642.8,-2.7,99,西北,8.3,0,0.1
11363,玉山,2017/01/23,13:01:00,643.2,-2.8,100,西北,7.5,0,0.2
11364,玉山,2017/01/23,12:01:00,643.9,-2.7,100,西北,6.9,0,0.2
11365,玉山,2017/01/23,11:01:00,644.5,-2.9,100,西北西,6.3,0,0.5
11366,玉山,2017/01/23,10:01:00,644.5,-3.4,98,西北西,8,0,0.3
11367,玉山,2017/01/23,09:01:00,644.4,-3.5,70,西北,7.2,0,0
11368,玉山,2017/01/23,08:01:00,643.7,-3.7,100,西北,5.5,0,0
11369,玉山,2017/01/23,07:01:00,643.6,-4.2,100,西北,4,0,0
11370,玉山,2017/01/23,06:01:00,642.8,-3.2,96,西北,6.7,0,0
11371,玉山,2017/01/23,05:01:00,642.7,-3,99,西北,4.5,0,-
11372,玉山,2017/01/23,04:01:00,642.7,-2.6,97,西北,4.7,0,-
11373,玉山,2017/01/23,03:01:00,642.9,-2.1,100,西北西,5.4,0,-
11374,玉山,2017/01/23,02:01:00,643.1,-1.9,100,西北,5.1,0,-
11375,玉山,2017/01/23,01:01:00,643.6,-2.1,100,西,5.8,0,-
11376,玉山,2017/01/23,00:01:00,643.3,-5.4,100,西,5.7,0,-
11377,玉山,2017/01/22,23:01:00,643.7,-2.9,99,西北西,5.2,0,-
11378,玉山,2017/01/22,22:01:00,644,-2.7,99,西北,5.6,0,-
11379,玉山,2017/01/22,21:01:00,644.1,-2.3,99,西北西,6,0,-
11380,玉山,2017/01/22,20:01:00,644.1,-2.2,99,西北西,4.6,0,-
11381,玉山,2017/01/22,19:01:00,643.7,-2.5,100,西北,5.3,0,0
11382,玉山,2017/01/22,18:01:00,643.5,-2.4,99,西北西,4.2,0,0
11383,玉山,2017/01/22,17:01:00,643.3,-2.4,100,西北,6.1,0,0
11384,玉山,2017/01/22,16:01:00,643.3,-2.1,100,西北西,4.8,0,0
11385,玉山,2017/01/22,15:01:00,643,-2,100,西北,5.8,0,0
11386,玉山,2017/01/22,14:01:00,643.6,-2,100,西北西,4.8,0,0
11387,玉山,2017/01/22,13:01:00,643.7,-1.9,100,西北,5.5,0,0.1
11388,玉山,2017/01/22,12:01:00,644,-2.2,100,西北西,5.2,0,0
11389,玉山,2017/01/22,11:01:00,644.6,-2.1,100,西,5.6,0,0.1
11390,玉山,2017/01/22,10:01:00,644.8,-2.7,100,西北西,4.9,0,0
11391,玉山,2017/01/22,09:01:00,644.5,-3.1,70,西北,6.1,0,0
11392,玉山,2017/01/22,08:01:00,644,-3.6,100,西北西,5.3,0,0
11393,玉山,2017/01/22,07:01:00,643.6,-4.1,100,西北西,6,0,0
11394,玉山,2017/01/22,06:01:00,643.3,-4.1,100,西北西,5.3,0,0
11395,玉山,2017/01/22,05:01:00,642.9,-4.3,100,西北西,4.6,0,-
11396,玉山,2017/01/22,04:01:00,642.6,-4.5,100,西北,6.2,0,-
11397,玉山,2017/01/22,03:01:00,642.6,-4.5,100,西北西,7.1,0,-
11398,玉山,2017/01/22,02:01:00,642.6,-4.7,98,西,4.8,0,-
11399,玉山,2017/01/22,01:01:00,642.6,-5.1,95,西,6.1,0,-
11400,玉山,2017/01/22,00:01:00,643.6,-2.8,100,西北西,4.8,0,-
11401,玉山,2017/01/21,23:01:00,642.9,-2.8,48,西,5.3,0,-
11402,玉山,2017/01/21,22:01:00,643,-3.3,53,西北西,8,0,-
11403,玉山,2017/01/21,21:01:00,642.9,-3.9,61,西北西,8.5,0,-
11404,玉山,2017/01/21,20:01:00,642.8,-3.2,53,西北西,13.7,0,-
11405,玉山,2017/01/21,19:01:00,642.5,-3.7,60,西北,9,0,0
11406,玉山,2017/01/21,18:01:00,642.2,-4.2,67,西北,10.4,0,0.6
11407,玉山,2017/01/21,17:01:00,641.8,-4.1,85,西北,7.3,0,1
11408,玉山,2017/01/21,16:01:00,641.7,-2.1,95,西北西,8,0,0.7
11409,玉山,2017/01/21,15:01:00,641.4,-1.2,96,西北西,8.1,0,0.6
11410,玉山,2017/01/21,14:01:00,641.6,-0.4,100,西北西,5.9,0,0.4
11411,玉山,2017/01/21,13:01:00,641.9,-0.2,100,西,4.1,0,0.2
11412,玉山,2017/01/21,12:01:00,642.4,-0.8,100,西北西,4.5,0,0
11413,玉山,2017/01/21,11:01:00,643,-1.5,100,西北西,5.5,0,0.2
11414,玉山,2017/01/21,10:01:00,643.7,-1.4,100,西,3.8,0,0
11415,玉山,2017/01/21,09:01:00,643.8,-2.6,100,西北西,6.7,0,0
11416,玉山,2017/01/21,08:01:00,642.9,-3.3,100,西北西,7.2,0,0
11417,玉山,2017/01/21,07:01:00,642.5,-4,86,西北西,7.8,0,0
11418,玉山,2017/01/21,06:01:00,642.2,-4.2,83,西,4.5,0,0
11419,玉山,2017/01/21,05:01:00,641.8,-3.3,69,西,2.8,0,-
11420,玉山,2017/01/21,04:01:00,641.6,-3.1,63,西,3.8,0,-
11421,玉山,2017/01/21,03:01:00,641.7,-1.3,41,西北西,5.7,0,-
11422,玉山,2017/01/21,02:01:00,642.2,-0.3,31,西北西,5.6,0,-
11423,玉山,2017/01/21,01:01:00,642.6,-0.1,28,西北西,6.3,0,-
11424,玉山,2017/01/21,00:01:00,642.7,-4.7,74,西,5.8,0,-
11425,玉山,2017/01/20,23:01:00,643.2,0.2,27,西,3.3,0,-
11426,玉山,2017/01/20,22:01:00,643,-0.4,30,西,3,0,-
11427,玉山,2017/01/20,21:01:00,643,-0.3,33,西,4,0,-
11428,玉山,2017/01/20,20:01:00,642.9,-0.5,38,西,5.4,0,-
11429,玉山,2017/01/20,19:01:00,642.7,-0.7,38,西,5.3,0,0
11430,玉山,2017/01/20,18:01:00,642.3,-0.5,37,西,4.5,0,0.6
11431,玉山,2017/01/20,17:01:00,642.2,1.6,36,西,4,0,1
11432,玉山,2017/01/20,16:01:00,641.9,3.8,42,西,2.7,0,1
11433,玉山,2017/01/20,15:01:00,642,5.8,50,西南西,2.2,0,1
11434,玉山,2017/01/20,14:01:00,642.2,5.2,54,西南西,2.2,0,1
11435,玉山,2017/01/20,13:01:00,642.7,7.2,38,西,3,0,1
11436,玉山,2017/01/20,12:01:00,643.3,6.1,38,西,3.3,0,1
11437,玉山,2017/01/20,11:01:00,644,5.4,40,西,3.7,0,1
11438,玉山,2017/01/20,10:01:00,644.2,5.4,31,西,4.3,0,1
11439,玉山,2017/01/20,09:01:00,644.1,3.1,29,西北西,3.4,0,1
11440,玉山,2017/01/20,08:01:00,643.8,1.9,26,西,3,0,1
11441,玉山,2017/01/20,07:01:00,643.2,-0.4,25,西,3.3,0,0.3
11442,玉山,2017/01/20,06:01:00,642.9,-0.6,23,西北西,8.7,0,0
11443,玉山,2017/01/20,05:01:00,642.8,-1.3,27,西北西,5.8,0,-
11444,玉山,2017/01/20,04:01:00,642.7,-1.4,29,西北西,5.2,0,-
11445,玉山,2017/01/20,03:01:00,643.1,-1,28,西北西,4.1,0,-
11446,玉山,2017/01/20,02:01:00,643.2,-0.6,27,西北西,5.5,0,-
11447,玉山,2017/01/20,01:01:00,643.4,-0.5,26,西北西,7.1,0,-
11448,玉山,2017/01/20,00:01:00,642.9,0.1,26,西,4.2,0,-
11449,玉山,2017/01/19,23:01:00,643.6,0.3,25,西北,6.9,0,-
11450,玉山,2017/01/19,22:01:00,643.5,-0.1,27,西北西,5,0,-
11451,玉山,2017/01/19,21:01:00,643.6,-0.3,30,西北西,4.4,0,-
11452,玉山,2017/01/19,20:01:00,643.2,-0.3,33,西北西,8.2,0,-
11453,玉山,2017/01/19,19:01:00,642.8,-0.2,45,西北西,6.7,0,0
11454,玉山,2017/01/19,18:01:00,642.5,0.6,41,西北西,8.1,0,0.6
11455,玉山,2017/01/19,17:01:00,642.4,2.5,42,西北,7.8,0,1
11456,玉山,2017/01/19,16:01:00,642.4,3.6,69,西北西,6.6,0,1
11457,玉山,2017/01/19,15:01:00,642.6,5.4,56,西北西,5.4,0,1
11458,玉山,2017/01/19,14:01:00,643.1,6.6,44,西,4.5,0,1
11459,玉山,2017/01/19,13:01:00,643.8,8.8,44,西北西,4.3,0,1
11460,玉山,2017/01/19,12:01:00,644.5,8.1,38,西北西,3.4,0,1
11461,玉山,2017/01/19,11:01:00,645.1,6.1,30,西北西,6.9,0,1
11462,玉山,2017/01/19,10:01:00,645.4,6.8,34,西北西,6.7,0,1
11463,玉山,2017/01/19,09:01:00,645.3,5.3,36,西北西,4.6,0,1
11464,玉山,2017/01/19,08:01:00,644.8,2.2,30,西北西,5,0,1
11465,玉山,2017/01/19,07:01:00,644.2,0.2,32,西北西,4.7,0,0.3
11466,玉山,2017/01/19,06:01:00,643.8,-0.6,35,西北,5.2,0,0
11467,玉山,2017/01/19,05:01:00,643.7,-0.3,34,西北西,5,0,-
11468,玉山,2017/01/19,04:01:00,643.4,-0.7,38,西北西,5.3,0,-
11469,玉山,2017/01/19,03:01:00,643.5,0,36,西,5.1,0,-
11470,玉山,2017/01/19,02:01:00,643.8,0.1,36,西北西,5.8,0,-
11471,玉山,2017/01/19,01:01:00,644.2,0.3,37,西北西,6.2,0,-
11472,玉山,2017/01/19,00:01:00,643.5,0.3,25,西北西,6,0,-
11473,玉山,2017/01/18,23:01:00,644.4,0.2,41,西北西,5.5,0,-
11474,玉山,2017/01/18,22:01:00,644.4,0.7,41,西北西,5.1,0,-
11475,玉山,2017/01/18,21:01:00,644.4,0.2,44,西北,6.5,0,-
11476,玉山,2017/01/18,20:01:00,644.3,-2.6,79,西北,4.8,0,-
11477,玉山,2017/01/18,19:01:00,644.2,0.6,45,北北西,8,0,0
11478,玉山,2017/01/18,18:01:00,644,-0.9,62,北北西,7.1,0,0.6
11479,玉山,2017/01/18,17:01:00,644,0.2,64,北北西,6.9,0,1
11480,玉山,2017/01/18,16:01:00,644.1,3.4,58,西北,5.8,0,1
11481,玉山,2017/01/18,15:01:00,644,4.7,60,西,2.4,0,1
11482,玉山,2017/01/18,14:01:00,644.3,5.3,58,西,2.1,0,1
11483,玉山,2017/01/18,13:01:00,644.8,6.2,60,西,2.5,0,1
11484,玉山,2017/01/18,12:01:00,645.4,6,56,西北西,3.6,0,1
11485,玉山,2017/01/18,11:01:00,645.9,4.9,52,西北西,5.1,0,1
11486,玉山,2017/01/18,10:01:00,646.2,2.6,54,西北西,7.2,0,1
11487,玉山,2017/01/18,09:01:00,646.1,0.7,59,西北西,6.9,0,1
11488,玉山,2017/01/18,08:01:00,645.5,-3,100,西北西,6.7,0,0.6
11489,玉山,2017/01/18,07:01:00,644.6,-3.4,100,西北西,8.9,0,0
11490,玉山,2017/01/18,06:01:00,644.3,-3.4,100,西北西,4.8,0,0
11491,玉山,2017/01/18,05:01:00,644,-3.5,100,西北西,2.8,0,-
11492,玉山,2017/01/18,04:01:00,643.7,-4,92,西北西,5.3,0,-
11493,玉山,2017/01/18,03:01:00,643.6,-4.3,78,西,2.2,0,-
11494,玉山,2017/01/18,02:01:00,644.1,-4.6,84,西北西,8.7,0,-
11495,玉山,2017/01/18,01:01:00,644.3,-5,84,西北西,6.1,0,-
11496,玉山,2017/01/18,00:01:00,644.2,0.1,41,西北西,4.6,0,-
11497,玉山,2017/01/17,23:01:00,644.3,-3.9,99,,3.8,0,-
11498,玉山,2017/01/17,22:01:00,644.2,-4,99,,4.5,0,-
11499,玉山,2017/01/17,21:01:00,644.1,-3.7,99,,1.1,0,-
11500,玉山,2017/01/17,20:01:00,643.7,-3.7,98,,1.6,0,-
11501,玉山,2017/01/17,19:01:00,643.2,-3.6,98,,3.2,0,0
11502,玉山,2017/01/17,18:01:00,642.8,-2.9,93,,4.2,0,0
11503,玉山,2017/01/17,17:01:00,642.5,-2.1,89,,3.3,0,0.2
11504,玉山,2017/01/17,16:01:00,642.4,1.2,79,,1.3,0,0.1
11505,玉山,2017/01/17,15:01:00,642.1,0.8,83,,0.9,0,0.1
11506,玉山,2017/01/17,14:01:00,642,0.7,79,,1.7,0,0
11507,玉山,2017/01/17,13:01:00,642.6,0.9,77,,1,0,0.3
11508,玉山,2017/01/17,12:01:00,643.4,3.7,66,,1.5,0,0.7
11509,玉山,2017/01/17,11:01:00,643.7,1,76,,1.5,0,0
11510,玉山,2017/01/17,10:01:00,643.8,-0.4,81,,1.3,0,0.1
11511,玉山,2017/01/17,09:01:00,643.7,-1.4,84,,1.6,0,0
11512,玉山,2017/01/17,08:01:00,643,-2.7,100,,1.8,0,0.3
11513,玉山,2017/01/17,07:01:00,642.5,-4.3,99,,4.6,0,0.1
11514,玉山,2017/01/17,06:01:00,642.3,-4.7,99,,6.3,0,0
11515,玉山,2017/01/17,05:01:00,641.6,-4.8,98,,6.7,0,-
11516,玉山,2017/01/17,04:01:00,641.3,-5.8,93,,3,0,-
11517,玉山,2017/01/17,03:01:00,641.5,-5.5,100,,2.6,0,-
11518,玉山,2017/01/17,02:01:00,641.4,-6.1,91,,7.8,0,-
11519,玉山,2017/01/17,01:01:00,641.3,-6.2,81,,5.2,0,-
11520,玉山,2017/01/17,00:01:00,644.4,-5,93,,1.7,0,-
11521,玉山,2017/01/16,23:01:00,641.3,-5.3,29,,7.3,0,-
11522,玉山,2017/01/16,22:01:00,641.2,-4.7,26,,2.8,0,-
11523,玉山,2017/01/16,21:01:00,641.3,-4.1,25,,5.1,0,-
11524,玉山,2017/01/16,20:01:00,640.9,-3.5,23,,7.7,0,-
11525,玉山,2017/01/16,19:01:00,641,-1.1,21,,4.8,0,0
11526,玉山,2017/01/16,18:01:00,640.8,-1.2,22,,6.7,0,0.6
11527,玉山,2017/01/16,17:01:00,640.3,0.7,25,,5.3,0,1
11528,玉山,2017/01/16,16:01:00,640.1,3.2,44,,2.3,0,1
11529,玉山,2017/01/16,15:01:00,639.9,5.1,51,,2.1,0,1
11530,玉山,2017/01/16,14:01:00,639.9,5.3,72,,2.2,0,0.9
11531,玉山,2017/01/16,13:01:00,640.1,3.8,80,,1.3,0,0.8
11532,玉山,2017/01/16,12:01:00,640.6,5.2,62,,0.9,0,1
11533,玉山,2017/01/16,11:01:00,641,5.2,65,,0.5,0,1
11534,玉山,2017/01/16,10:01:00,641.1,1.6,83,,0.5,0,1
11535,玉山,2017/01/16,09:01:00,641,-1.1,92,,2.7,0,1
11536,玉山,2017/01/16,08:01:00,640,-4.1,99,,1.5,0,0.4
11537,玉山,2017/01/16,07:01:00,640,-5.7,100,,2.5,0,0
11538,玉山,2017/01/16,06:01:00,639.5,-5.3,99,,3.6,0,0
11539,玉山,2017/01/16,05:01:00,639.3,-4.7,99,,3.3,1,-
11540,玉山,2017/01/16,04:01:00,639.4,-4.2,100,,3.9,0,-
11541,玉山,2017/01/16,03:01:00,639.2,-3.8,100,,4.7,0,-
11542,玉山,2017/01/16,02:01:00,639.2,-3.7,100,,5.5,0,-
11543,玉山,2017/01/16,01:01:00,639.5,-3.7,99,,5.8,0,-
11544,玉山,2017/01/16,00:01:00,641.3,-5.4,30,,7.6,0,-
11545,玉山,2017/01/15,23:01:00,639.7,-3.5,100,西北西,5.8,0,-
11546,玉山,2017/01/15,22:01:00,639.8,-3.6,100,西北,5.8,0,-
11547,玉山,2017/01/15,21:01:00,639.9,-4,99,西北,6.6,0,-
11548,玉山,2017/01/15,20:01:00,639.8,-4.2,100,西北,3.8,0,-
11549,玉山,2017/01/15,19:01:00,639.8,-4,99,西北,4.3,0,0
11550,玉山,2017/01/15,18:01:00,639.9,-3.5,99,北北西,5.9,0,0
11551,玉山,2017/01/15,17:01:00,639.4,-2.9,100,西北西,5,0,0.1
11552,玉山,2017/01/15,16:01:00,639.6,-2.6,99,西北西,5.4,0,0
11553,玉山,2017/01/15,15:01:00,639.1,-1.9,99,西北,4.8,0,0
11554,玉山,2017/01/15,14:01:00,639.5,-1.6,98,北,5.3,0,0
11555,玉山,2017/01/15,13:01:00,639.7,-1.5,98,北,6.6,0,0
11556,玉山,2017/01/15,12:01:00,640.1,-1.4,99,西北,4,0,0
11557,玉山,2017/01/15,11:01:00,640.8,-1.2,100,西北,4.2,0,0
11558,玉山,2017/01/15,10:01:00,640.9,-1.9,100,西北,6.5,0,0
11559,玉山,2017/01/15,09:01:00,641.1,-2.8,100,西北,4.1,0,0
11560,玉山,2017/01/15,08:01:00,640.9,-3.5,100,北北西,5.8,0,0
11561,玉山,2017/01/15,07:01:00,640.6,-3.5,100,北北西,6.1,0,0
11562,玉山,2017/01/15,06:01:00,640.4,-3.4,99,北北西,5.8,0,0
11563,玉山,2017/01/15,05:01:00,640.3,-2.8,99,北北西,5,0,-
11564,玉山,2017/01/15,04:01:00,640.1,-2.8,99,西北,6.6,0,-
11565,玉山,2017/01/15,03:01:00,640.2,-2.6,100,西北西,5.3,0,-
11566,玉山,2017/01/15,02:01:00,640.2,-2.6,99,西北,5.7,0,-
11567,玉山,2017/01/15,01:01:00,640.4,-2.4,100,西北西,5,0,-
11568,玉山,2017/01/15,00:01:00,639.7,-3.5,100,西北西,5.8,0,-
11569,玉山,2017/01/14,23:01:00,640.3,-2.5,100,西北西,5.6,0,-
11570,玉山,2017/01/14,22:01:00,640.4,-2.6,100,西北,5.3,0,-
11571,玉山,2017/01/14,21:01:00,640.4,-2.7,99,西北,6.2,0,-
11572,玉山,2017/01/14,20:01:00,640.3,-2.8,100,西北,4.7,0,-
11573,玉山,2017/01/14,19:01:00,640.1,-2.9,100,北北西,5.9,0,0
11574,玉山,2017/01/14,18:01:00,640.1,-2.8,99,西北,5.3,0,0
11575,玉山,2017/01/14,17:01:00,640,-2.3,98,北北西,6.2,0,0
11576,玉山,2017/01/14,16:01:00,639.6,-0.9,96,北北西,8.5,0,0
11577,玉山,2017/01/14,15:01:00,639.2,-0.1,98,北北西,6.8,0,0
11578,玉山,2017/01/14,14:01:00,639.6,0.1,98,北,6.8,0,0
11579,玉山,2017/01/14,13:01:00,639.5,0.1,100,西北西,5.4,1,0
11580,玉山,2017/01/14,12:01:00,640.3,1.1,99,西北西,7.1,0,0
11581,玉山,2017/01/14,11:01:00,640.8,1,99,西北西,6.7,1,0
11582,玉山,2017/01/14,10:01:00,641.4,1.7,97,西北西,5.5,1,0
11583,玉山,2017/01/14,09:01:00,641.3,2.4,99,西北西,3.7,1,0
11584,玉山,2017/01/14,08:01:00,640.8,1.7,99,西北西,4.3,1,0
11585,玉山,2017/01/14,07:01:00,640.4,1.3,99,西北西,6.8,1,0
11586,玉山,2017/01/14,06:01:00,640.2,1.3,99,西,2.5,0,0
11587,玉山,2017/01/14,05:01:00,640.2,1.2,100,西,3.5,1,-
11588,玉山,2017/01/14,04:01:00,640.3,1.4,99,西,3.5,0,-
11589,玉山,2017/01/14,03:01:00,640.2,1.6,99,西,2.5,0,-
11590,玉山,2017/01/14,02:01:00,640.2,1.4,99,西,2.2,0,-
11591,玉山,2017/01/14,01:01:00,640.6,1.4,99,西,2.6,1,-
11592,玉山,2017/01/14,00:01:00,640.3,-2.4,100,西北西,5.3,0,-
11593,玉山,2017/01/13,23:01:00,641,1.8,99,西,3,1,-
11594,玉山,2017/01/13,22:01:00,641.3,1.7,100,西南西,1.1,1,-
11595,玉山,2017/01/13,21:01:00,641,1.8,100,西北西,4.9,3,-
11596,玉山,2017/01/13,20:01:00,640.9,1.8,100,西北西,4.7,2,-
11597,玉山,2017/01/13,19:01:00,640.7,1.7,100,西北西,5.1,2,0
11598,玉山,2017/01/13,18:01:00,640.4,1.5,100,西北,4.4,2,0
11599,玉山,2017/01/13,17:01:00,640.3,2,100,西北西,5.8,0,0
11600,玉山,2017/01/13,16:01:00,640.1,2.8,100,西北西,5.4,0,0
11601,玉山,2017/01/13,15:01:00,639.7,2.8,100,西北西,4.6,0,0
11602,玉山,2017/01/13,14:01:00,640,2.9,100,西,2.8,0,0
11603,玉山,2017/01/13,13:01:00,640.4,3,97,西,2.8,0,0
11604,玉山,2017/01/13,12:01:00,640.8,2,94,西北西,3.7,0,0
11605,玉山,2017/01/13,11:01:00,641.2,1.8,80,西,2.8,0,0
11606,玉山,2017/01/13,10:01:00,642,2.9,69,西,3.2,0,0
11607,玉山,2017/01/13,09:01:00,641.6,1.7,73,西北西,4.6,0,0.1
11608,玉山,2017/01/13,08:01:00,641.1,0.9,83,西北,4.1,0,0
11609,玉山,2017/01/13,07:01:00,641.2,1.4,87,西,3.4,0,0.1
11610,玉山,2017/01/13,06:01:00,640.8,1.5,87,西南西,3.5,0,0
11611,玉山,2017/01/13,05:01:00,640.7,0.9,84,西,3,0,-
11612,玉山,2017/01/13,04:01:00,640.4,-0.2,86,西北,4.1,0,-
11613,玉山,2017/01/13,03:01:00,640.3,0.3,100,西北,5.3,0,-
11614,玉山,2017/01/13,02:01:00,640.8,1.2,100,西北,3.5,0,-
11615,玉山,2017/01/13,01:01:00,641.3,1.9,100,西,2.4,0,-
11616,玉山,2017/01/13,00:01:00,640.9,1.8,100,西南西,1.4,0,-
11617,玉山,2017/01/12,23:01:00,641.2,1.8,100,西北西,5.8,0,-
11618,玉山,2017/01/12,22:01:00,640.9,1.6,100,西北西,9.9,0,-
11619,玉山,2017/01/12,21:01:00,640.6,1.9,99,西北西,6.7,0,-
11620,玉山,2017/01/12,20:01:00,640.7,1.7,100,西北西,3.2,0,-
11621,玉山,2017/01/12,19:01:00,640.6,2.2,99,西北西,9.8,0,0
11622,玉山,2017/01/12,18:01:00,640.3,1.8,99,西北西,5.8,0,0
11623,玉山,2017/01/12,17:01:00,640.3,2.7,100,西北西,5,0,0
11624,玉山,2017/01/12,16:01:00,640.4,2.4,97,西北西,4.8,0,0
11625,玉山,2017/01/12,15:01:00,640.2,2.8,81,西北西,4.6,0,0
11626,玉山,2017/01/12,14:01:00,640.4,3.9,78,西北西,3.6,0,0
11627,玉山,2017/01/12,13:01:00,640.9,3.8,78,西北西,3.8,0,0
11628,玉山,2017/01/12,12:01:00,641.5,3.2,75,西,3.5,0,0
11629,玉山,2017/01/12,11:01:00,642,2.3,69,西,3.9,0,0
11630,玉山,2017/01/12,10:01:00,642.8,3,71,西,3.3,0,0
11631,玉山,2017/01/12,09:01:00,642.6,2.2,62,西,3.1,0,0.3
11632,玉山,2017/01/12,08:01:00,642.3,2.7,65,西,3,0,0.7
11633,玉山,2017/01/12,07:01:00,641.7,-0.4,81,西,3,0,0.3
11634,玉山,2017/01/12,06:01:00,641.1,0,48,西北西,4.2,0,0
11635,玉山,2017/01/12,05:01:00,641.3,-0.1,62,西,4.2,0,-
11636,玉山,2017/01/12,04:01:00,640.9,0.6,80,北北西,4.2,0,-
11637,玉山,2017/01/12,03:01:00,641.6,0.7,83,西北西,5,0,-
11638,玉山,2017/01/12,02:01:00,641.8,0.4,84,西北西,4.8,0,-
11639,玉山,2017/01/12,01:01:00,642,0.3,86,西北西,6.7,0,-
11640,玉山,2017/01/12,00:01:00,641.2,1.7,100,西北西,4.4,0,-
11641,玉山,2017/01/11,23:01:00,642.5,0.6,83,西北西,7,0,-
11642,玉山,2017/01/11,22:01:00,642.8,1,82,西北西,6.2,0,-
11643,玉山,2017/01/11,21:01:00,642.7,1.1,85,西北西,4.1,0,-
11644,玉山,2017/01/11,20:01:00,642.4,1.1,82,西北西,2.6,0,-
11645,玉山,2017/01/11,19:01:00,642.2,1.6,78,西北西,3,0,0
11646,玉山,2017/01/11,18:01:00,641.8,2,73,西北,3.2,0,0.2
11647,玉山,2017/01/11,17:01:00,641.8,3.4,61,西北,4.6,0,0.9
11648,玉山,2017/01/11,16:01:00,641.7,6.2,23,西北西,3.3,0,1
11649,玉山,2017/01/11,15:01:00,641.6,7.9,26,西,4.8,0,1
11650,玉山,2017/01/11,14:01:00,641.9,9.2,29,西,3.5,0,1
11651,玉山,2017/01/11,13:01:00,642.5,9.2,25,西,3.1,0,1
11652,玉山,2017/01/11,12:01:00,643.2,9.5,24,西,3.1,0,1
11653,玉山,2017/01/11,11:01:00,643.9,9.4,23,西,2.4,0,1
11654,玉山,2017/01/11,10:01:00,644.3,9.1,19,西北西,1.3,0,1
11655,玉山,2017/01/11,09:01:00,644.3,6.4,18,西北西,2.1,0,1
11656,玉山,2017/01/11,08:01:00,644,5.9,18,西,2.7,0,1
11657,玉山,2017/01/11,07:01:00,643.1,1.3,16,西北西,4.5,0,0.4
11658,玉山,2017/01/11,06:01:00,642.8,1.1,16,西北西,4.1,0,0
11659,玉山,2017/01/11,05:01:00,642.4,1.4,15,西北西,4.7,0,-
11660,玉山,2017/01/11,04:01:00,642.1,1,15,西北西,6.8,0,-
11661,玉山,2017/01/11,03:01:00,642.3,1.2,15,西北西,6.8,0,-
11662,玉山,2017/01/11,02:01:00,642.9,1.6,16,西北西,7.1,0,-
11663,玉山,2017/01/11,01:01:00,642.9,0.8,15,西北西,4.9,0,-
11664,玉山,2017/01/11,00:01:00,642.3,0.6,87,西北西,4.4,0,-
11665,玉山,2017/01/10,23:01:00,643.1,0.3,16,西北西,7.1,0,-
